X,Y,MARKID,MARKTYPE1,MARKTYPE2,MARKNAME1,MARKNAME2,MDATE,ADDRESS,TEL
121.543452244209,25.0412396294229,A0000006658,"9960103",,臺北捷運忠孝復興站-出入口2,北捷忠孝復興站-出入口2,"202202",臺北市大安區忠孝東路三段與復興南路一段交叉口，近SOGO百貨復興館,
121.508369985549,25.0414643594245,A0000000566,"9960103",,臺北捷運西門站-出入口2,北捷西門站-出入口2,"201504",臺北市中正區中華路一段59號、近憲兵隊,
121.551582660881,25.041311153646,A0000006659,"9960103",,臺北捷運忠孝敦化站-出入口3,北捷忠孝敦化站-出入口3,"201511",臺北市大安區忠孝東路四段182號,
121.567111900187,25.0412595899281,A0000006660,"9960103",,臺北捷運市政府站-出入口4,北捷市政府站-出入口4,"201511",臺北市信義區忠孝東路五段71巷口,
121.550583226992,25.041335327129,A0000006662,"9960103",,臺北捷運忠孝敦化站-出入口4,北捷忠孝敦化站-出入口4,"201511",臺北市大安區忠孝東路四段166號,
121.549836764496,25.0413443568235,A0000006663,"9960103",,臺北捷運忠孝敦化站-出入口5,北捷忠孝敦化站-出入口5,"202202",臺北市大安區忠孝東路四段148號,
121.557382724188,25.0413509807456,A0000000734,"9960103",,臺北捷運國父紀念館站_BL17,北捷國父紀念館站_BL17,"201808",臺北市信義區忠孝東路四段400號,02-218-12345
121.565462178744,25.0413579726218,A0000000631,"9960103",,臺北捷運市政府站-出入口1,北捷市政府站-出入口1,"202202",臺北市信義區忠孝東路五段15巷口、市府轉運站對面,
121.545035045442,25.0414464337318,A0000006664,"9960103",,臺北捷運忠孝復興站-出入口3,北捷忠孝復興站-出入口3,"201511",臺北市大安區忠孝東路四段52號、SOGO百貨忠孝館對面,
121.550420374752,25.0414923146164,A0000000713,"9960103",,臺北捷運忠孝敦化站_BL16,北捷忠孝敦化站_BL16,"202202",臺北市大安區忠孝東路四段182號,02-218-12345
121.558045709075,25.0414874610262,A0000006665,"9960103",,臺北捷運國父紀念館站-出入口5,北捷國父紀念館站-出入口5,"201511",臺北市信義區忠孝東路四段與光復南路交叉口、光復國小對面,
121.533041303654,25.041642646887,A0000007242,"9960103",,臺北捷運忠孝新生站-出入口7,北捷忠孝新生站-出入口7,"201511",臺北市大安區新生南路一段、忠孝東路三段口,
121.551639930053,25.0416190507316,A0000006667,"9960103",,臺北捷運忠孝敦化站-出入口2,北捷忠孝敦化站-出入口2,"202202",臺北市大安區忠孝東路四段203號,
121.550592382206,25.0416412723128,A0000006669,"9960103",,臺北捷運忠孝敦化站-出入口1,北捷忠孝敦化站-出入口1,"201511",臺北市大安區忠孝東路四段175號,
121.549967889712,25.0416593030387,A0000000633,"9960103",,臺北捷運忠孝敦化站-出入口7,北捷忠孝敦化站-出入口7,"201504",臺北市大安區忠孝東路四段151號,
121.508761737932,25.0418539804934,A0000000565,"9960103",,臺北捷運西門站-出入口3,北捷西門站-出入口3,"202202",臺北市中正區中華路一段、寶慶路口,
121.556678057867,25.0417014194033,A0000006671,"9960103",,臺北捷運國父紀念館站-出入口1,北捷國父紀念館站-出入口1,"201511",臺北市信義區忠孝東路四段327號、近中華電視公司,
121.544957215613,25.0417609682138,A0000006672,"9960103",,臺北捷運忠孝復興站-出入口4,北捷忠孝復興站-出入口4,"201511",臺北市大安區忠孝東路四段47號、近SOGO百貨忠孝館,
121.533696735441,25.041813958164,A0000006674,"9960103",,臺北捷運忠孝新生站-出入口3,北捷忠孝新生站-出入口3,"201511",臺北市大安區忠孝東路三段10巷,
121.54320297497,25.0417917858723,A0000006673,"9960103",,臺北捷運忠孝復興站-出入口1,北捷忠孝復興站-出入口1,"201511",臺北市大安區忠孝東路三段291號與安東街交叉口,
121.54918761219,25.0418106737529,A0000006675,"9960103",,臺北捷運忠孝敦化站-出入口8,北捷忠孝敦化站-出入口8,"201511",臺北市大安區敦化南路一段209號,
121.543943995875,25.0419052390331,A0000006676,"9960103",,臺北捷運忠孝復興站-出入口5,北捷忠孝復興站-出入口5,"201511",臺北市大安區復興南路一段153號,
121.50762343674,25.0421258098992,A0000000473,"9960103",,臺北捷運西門站-出入口1,北捷西門站-出入口1,"202202",臺北市中正區漢中街、成都路口、近西門紅樓,
121.508537482313,25.0421296936401,A0000014296,"9960103",,臺北捷運西門站_BL11_G12,北捷西門站_BL11_G12,"202202",臺北市中正區寶慶路32之1號B1,02-218-12345
121.516271649148,25.042103219346,A0000014297,"9960103",,臺北捷運台大醫院站_R09,北捷台大醫院站_R09,"202202",臺北市中正區公園路52號B1,02-218-12345
121.532096333697,25.042118617913,A0000000634,"9960103",,臺北捷運忠孝新生站-出入口2,北捷忠孝新生站-出入口2,"201504",臺北市大安區忠孝東路二段134巷、近忠孝公園,
121.508880465558,25.0422636754151,A0000000563,"9960103",,臺北捷運西門站-出入口4,北捷西門站-出入口4,"202202",臺北市中正區中華路一段、衡陽路口,
121.532885860414,25.0423787943195,A0000014339,"9960103",,臺北捷運忠孝新生站_BL14_O07,北捷忠孝新生站_BL14_O07,"202202",臺北市大安區新生南路一段67號,02-218-12345
121.53328585605,25.0424457649095,A0000006680,"9960103",,臺北捷運忠孝新生站-出入口4,北捷忠孝新生站-出入口4,"201511",臺北市大安區忠孝東路三段與新生南路一段交叉口、近臺北科技大學,
121.507762302709,25.0425655095452,A0000000564,"9960103",,臺北捷運西門站-出入口6,北捷西門站-出入口6,"202202",臺北市中正區漢中街、成都路口,
121.50875970314,25.0428163650045,A0000000567,"9960103",,臺北捷運西門站-出入口5,北捷西門站-出入口5,"201504",臺北市中正區中華路一段、秀山街口,
121.53189397266,25.0427574832737,A0000000474,"9960103",,臺北捷運忠孝新生站-出入口1,北捷忠孝新生站-出入口1,"202202",臺北市大安區忠孝東路二段101號、近忠孝國小,
121.51671360335,25.0429271884416,A0000014388,"9960103",,臺北捷運台大醫院站-出入口3,北捷台大醫院站-出入口3,"202202",臺北市中正區公園路、臺大醫院復健部旁,
121.516341726691,25.0430134248152,A0000014394,"9960103",,臺北捷運台大醫院站-出入口4,北捷台大醫院站-出入口4,"202202",臺北市中正區公園路、近國立台灣博物館,
121.581951413618,25.043841192258,A0000006695,"9960103",,臺北捷運後山埤站-出入口2,北捷後山埤站-出入口2,"201411",臺北市南港區忠孝東路五段790巷口、中坡南路口,
121.524249959056,25.0441731714705,A0000000640,"9960103",,臺北捷運善導寺站-出入口4,北捷善導寺站-出入口4,"202202",臺北市中正區忠孝東路一段84巷巷口、近青島國宅,
121.524745786768,25.0443112389816,A0000000641,"9960103",,臺北捷運善導寺站-出入口5,北捷善導寺站-出入口5,"202202",臺北市中正區忠孝東路一段與紹興南街交叉口、近華山市場,
121.523624733395,25.0444896078948,A0000000638,"9960103",,臺北捷運善導寺站-出入口3,北捷善導寺站-出入口3,"202202",臺北市中正區忠孝東路一段70巷巷口,
121.581496260393,25.0443909396357,A0000006701,"9960103",,臺北捷運後山埤站-出入口1,北捷後山埤站-出入口1,"201411",臺北市南港區忠孝東路五段743巷與中坡北路交叉口、近五分埔,
121.524810391212,25.044620917824,A0000000639,"9960103",,臺北捷運善導寺站-出入口6,北捷善導寺站-出入口6,"202202",臺北市中正區忠孝東路一段與紹興北街交叉口、近善導寺,
121.524002653305,25.0446540401063,A0000000735,"9960103",,臺北捷運善導寺站_BL13,北捷善導寺站_BL13,"202202",臺北市中正區忠孝東路一段58號B1,02-218-12345
121.523000772134,25.0447310770715,A0000000637,"9960103",,臺北捷運善導寺站-出入口2,北捷善導寺站-出入口2,"201504",臺北市中正區忠孝東路一段與林森南路交叉口,
121.582270285365,25.0446796578043,A0000000730,"9960103",,臺北捷運後山埤站_BL20,北捷後山埤站_BL20,"201808",臺北市南港區忠孝東路六段2號,02-218-12345
121.523109625361,25.0450276275541,A0000000475,"9960103",,臺北捷運善導寺站-出入口1,北捷善導寺站-出入口1,"201504",臺北市中正區忠孝東路一段與林森北路交叉口、近警政署,
121.583190815276,25.045251123378,A0000006742,"9960103",,臺北捷運後山埤站-出入口3,北捷後山埤站-出入口3,"202202",臺北市南港區忠孝東路六段6號、玉成街140巷對面、近聯合醫院忠孝院區,
121.582460574157,25.0455826083143,A0000006712,"9960103",,臺北捷運後山埤站-出入口4,北捷後山埤站-出入口4,"201511",臺北市南港區玉成街98巷口、永吉路605號、近合作金庫銀行,
121.517555275481,25.045870245899,A0000014595,"9960103",,臺北捷運台北車站-出入口M8,北捷台北車站-出入口M8,"202202",臺北市中正區公園路13號,
121.516784511352,25.0461010842294,A0000014602,"9960103",,臺北捷運台北車站-出入口M6,北捷台北車站-出入口M6,"202202",臺北市中正區忠孝西路一段38號,
121.518565694023,25.0461356384506,A0000014606,"9960103",,臺北捷運台北車站-出入口M7,北捷台北車站-出入口M7,"202202",臺北市中正區忠孝西路一段33號,
121.517527223427,25.0462383176901,A0000014612,"9960103",,臺北捷運台北車站_BL12_R10,北捷台北車站_BL12_R10,"202202",臺北市中正區忠孝西路一段49號,02-218-12345
121.517805208292,25.0463221318167,A0000014619,"9960103",,臺北捷運台北車站-出入口M3,北捷台北車站-出入口M3,"202202",臺北市中正區忠孝西路一段45號,
121.517279009499,25.0464991116701,A0000014628,"9960103",,臺北捷運台北車站-出入口M4,北捷台北車站-出入口M4,"202202",臺北市中正區忠孝西路一段38號對面,
121.516241402627,25.0467456496877,A0000014641,"9960103",,臺北捷運台北車站-出入口M5,北捷台北車站-出入口M5,"202202",臺北市中正區忠孝西路一段66號對面,
121.518941596339,25.0481050713154,A0000014748,"9960103",,臺北捷運台北車站-出入口M2,北捷台北車站-出入口M2,"202202",臺北市中正區市民大道一段209號對面、近國父史蹟紀念館,
121.518342098005,25.0482361729792,A0000014757,"9960103",,臺北捷運台北車站-出入口M1,北捷台北車站-出入口M1,"202202",臺北市中正區台鐵臺北車站北一門旁,
121.514972224886,25.0485218433663,A0000014771,"9960103",,桃園機場捷運台北車站-出入口1,機捷台北車站-出入口1,"202205",臺北市中正區市民大道臺北地下街出口Y12西面,
121.513639914718,25.0486285980294,A0000007625,"9960103",,桃園機場捷運台北車站-出入口4,機捷台北車站-出入口4,"202205",臺北市中正區重慶北路一段與北平西路交叉口東北面,
121.514327763033,25.0487311118264,A0000014788,"9960103",,桃園機場捷運台北車站_A1,機捷台北車站_A1,"202205",臺北市中正區鄭州路8號,(03)286-8789
121.514343749813,25.0488192590929,A0000014791,"9960103",,桃園機場捷運台北車站-出入口2,機捷台北車站-出入口2,"202205",臺北市中正區市民大道臺北地下街出口Y18東面,
121.513763799475,25.0489399312039,A0000014798,"9960103",,桃園機場捷運台北車站-出入口3,機捷台北車站-出入口3,"202205",臺北市中正區市民大道與重慶北路一段交叉口東南面,
121.509996590201,25.048981320302,A0000000518,"9960103",,臺北捷運北門站-出入口1,北捷北門站-出入口1,"201504",臺北市大同區塔城街與忠孝西路二段路口西北隅（於塔城街上）,
121.512758052936,25.0490513623117,A0000014804,"9960103",,桃園機場捷運台北車站-出入口5,機捷台北車站-出入口5,"202205",臺北市中正區市民大道與重慶北路一段交叉口西南面,
121.510274515332,25.0493580380324,A0000000699,"9960103",,臺北捷運北門站_G13,北捷北門站_G13,"201808",臺北市大同區塔城街10號,02-218-12345
121.512132024779,25.0493695854076,A0000014820,"9960103",,桃園機場捷運台北車站-出入口6,機捷台北車站-出入口6,"202205",臺北市中正區市民大道近延平北路交叉東南面,
121.510580668625,25.0494024154049,A0000000568,"9960103",,臺北捷運北門站-出入口2,北捷北門站-出入口2,"201504",臺北市大同區塔城街東側,
121.510086459196,25.0498531344116,A0000000569,"9960103",,臺北捷運北門站-出入口3,北捷北門站-出入口3,"201710",臺北市大同區塔城街與鄭州路口西南隅（於鄭州路上）,
121.578013462161,25.0497643718983,A0000000596,"9960103",,臺北捷運松山站-出入口4,北捷松山站-出入口4,"201504",臺北市松山區八德路四段與松山路口東南隅、近五分埔商圈,
121.577503220912,25.0497777498332,A0000000595,"9960103",,臺北捷運松山站-出入口3,北捷松山站-出入口3,"202202",臺北市松山區八德路四段與松山路口西南隅、近行政中心,
121.577489723321,25.0500592239298,A0000000720,"9960103",,臺北捷運松山站_G19,北捷松山站_G19,"202001",臺北市松山區八德路四段742號,02-218-12345
121.576221891417,25.0501414093124,A0000010416,"9960103",,臺北捷運松山站-出入口2,北捷松山站-出入口2,"201710",臺北市松山區八德路四段北側、近松山市場,
121.57704507739,25.0501485057073,A0000007647,"9960103",,臺北捷運松山站-出入口1,北捷松山站-出入口1,"201504",臺北市松山區八德路四段與松山路口西北隅、近饒河街觀光夜市,
121.592762063747,25.0503409283227,A0000000477,"9960103",,臺北捷運昆陽站-出入口1,北捷昆陽站-出入口1,"201504",臺北市南港區忠孝東路六段403巷口,
121.592877503346,25.0504112381759,A0000000626,"9960103",,臺北捷運昆陽站-出入口2,北捷昆陽站-出入口2,"202202",臺北市南港區忠孝東路六段403巷1弄,
121.577952178249,25.0504878815578,A0000000598,"9960103",,臺北捷運松山站-出入口5,北捷松山站-出入口5,"202202",臺北市松山區八德路四段與松山路口東北隅、近松山國小,
121.593314054326,25.0504791462027,A0000000716,"9960103",,臺北捷運昆陽站_BL21,北捷昆陽站_BL21,"202202",臺北市南港區忠孝東路六段451號,02-218-12345
121.593791385057,25.0505814491425,A0000000624,"9960103",,臺北捷運昆陽站-出入口4,北捷昆陽站-出入口4,"202202",臺北市南港區忠孝東路六段449號與昆陽街交叉口,
121.593657765063,25.050617373021,A0000000625,"9960103",,臺北捷運昆陽站-出入口3,北捷昆陽站-出入口3,"201504",臺北市南港區忠孝東路六段403巷1弄、近昆陽街側,
121.532736208923,25.0510923250296,A0000000578,"9960103",,臺北捷運松江南京站-出入口3,北捷松江南京站-出入口3,"201504",臺北市中山區松江路與南京東路口西南隅（於松江路上）、近松江公園,
121.532742364396,25.0513218415928,A0000000577,"9960103",,臺北捷運松江南京站-出入口2,北捷松江南京站-出入口2,"201504",臺北市中山區松江路與南京東路口西南隅（於松江路上）、松江路108巷旁,
121.564417144527,25.0512708196226,A0000010423,"9960103",,臺北捷運南京三民站-出入口3,北捷南京三民站-出入口3,"202202",臺北市松山區南京東路五段與三民路口東南隅,
121.563119066699,25.0512954636414,A0000010424,"9960103",,臺北捷運南京三民站-出入口2,北捷南京三民站-出入口2,"202202",臺北市松山區南京東路五段與三民路口西南隅,
121.55249509574,25.051388905359,A0000000590,"9960103",,臺北捷運台北小巨蛋站-出入口3,北捷台北小巨蛋站-出入口3,"202202",臺北市松山區南京東路四段與北寧路口西南隅、近臺北體育館,
121.550847473412,25.0514338633237,A0000010425,"9960103",,臺北捷運台北小巨蛋站-出入口2,北捷台北小巨蛋站-出入口2,"201710",臺北市松山區南京東路四段(南側)、近臺北小巨蛋,
121.563841895513,25.0514174258713,A0000000725,"9960103",,臺北捷運南京三民站_G18,北捷南京三民站_G18,"201808",臺北市松山區南京東路五段237號,02-218-12345
121.533156524242,25.0515442697418,A0000000576,"9960103",,臺北捷運松江南京站-出入口4,北捷松江南京站-出入口4,"201504",臺北市中山區松江路與南京東路口東南隅（於松江路上）,
121.553023883893,25.0515065411467,A0000000591,"9960103",,臺北捷運台北小巨蛋站-出入口4,北捷台北小巨蛋站-出入口4,"202202",臺北市松山區南京東路四段與北寧路口東南隅,
121.541790401762,25.0516308086578,A0000000586,"9960103",,臺北捷運南京復興站-出入口2,北捷南京復興站-出入口2,"201504",臺北市松山區南京東路三段與遼寧街口西南隅,
121.544498534357,25.0516924533702,A0000000583,"9960103",,臺北捷運南京復興站-出入口5,北捷南京復興站-出入口5,"202202",臺北市松山區南京東路三段與復興北路口東南隅、近南京東路三段256巷,
121.552308397951,25.0516676003937,A0000000702,"9960103",,臺北捷運台北小巨蛋站_G17,北捷台北小巨蛋站_G17,"202202",臺北市松山區南京東路四段10之1號,02-218-12345
121.564766926922,25.0516395493359,A0000010427,"9960103",,臺北捷運南京三民站-出入口4,北捷南京三民站-出入口4,"202202",臺北市松山區南京東路五段、近南京東路與三民路口東北隅,
121.543273255676,25.051729720763,A0000000584,"9960103",,臺北捷運南京復興站-出入口4,北捷南京復興站-出入口4,"201710",臺北市松山區南京東路三段與復興北路口西南隅、近南京東路三段216巷,
121.542947102661,25.0517341273006,A0000000585,"9960103",,臺北捷運南京復興站-出入口3,北捷南京復興站-出入口3,"201710",臺北市松山區南京東路三段與復興北路口西南隅、近南京東路三段194巷,
121.563204051383,25.0516621402246,A0000000520,"9960103",,臺北捷運南京三民站-出入口1,北捷南京三民站-出入口1,"201504",臺北市松山區南京東路五段與三民路口西北隅,
121.53221748385,25.0517903298751,A0000000579,"9960103",,臺北捷運松江南京站-出入口1,北捷松江南京站-出入口1,"201504",臺北市中山區松江路與南京東路口西南隅（於南京東路上）,
121.533611208848,25.0518784540208,A0000000575,"9960103",,臺北捷運松江南京站-出入口5,北捷松江南京站-出入口5,"201504",臺北市中山區松江路與南京東路口東南隅（於南京東路上）,
121.552143544876,25.0518760028577,A0000000589,"9960103",,臺北捷運台北小巨蛋站-出入口5,北捷台北小巨蛋站-出入口5,"202202",臺北市松山區南京東路四段與健康路口西北隅,
121.551420025034,25.0518835747707,A0000000588,"9960103",,臺北捷運台北小巨蛋站-出入口1,北捷台北小巨蛋站-出入口1,"202202",臺北市松山區南京東路四段(北側)、近南京東路四段53巷,
121.544742084684,25.0519781199068,A0000000582,"9960103",,臺北捷運南京復興站-出入口6,北捷南京復興站-出入口6,"201710",臺北市松山區南京東路三段(北側)、近兄弟飯店,
121.543679248369,25.0520036451993,A0000000600,"9960103",,臺北捷運南京復興站-出入口8,北捷南京復興站-出入口8,"202202",臺北市松山區南京東路三段與復興北路口西北隅,
121.533022983983,25.0520807688443,A0000014975,"9960103",,臺北捷運松江南京站_G15_O08,北捷松江南京站_G15_O08,"202202",臺北市中山區松江路126號B1,02-218-12345
121.60664441848,25.0518408922954,A0000000623,"9960103",,臺北捷運南港站-出入口1,北捷南港站-出入口1,"201504",臺北市南港區忠孝東路七段380號、臺鐵南港站對面,
121.544039091301,25.0521318468494,A0000014981,"9960103",,臺北捷運南京復興站_BR11_G16,北捷南京復興站_BR11_G16,"202202",臺北市松山區南京東路三段253號,02-218-12345
121.533739189856,25.0521790350749,A0000000574,"9960103",,臺北捷運松江南京站-出入口6,北捷松江南京站-出入口6,"202202",臺北市中山區松江路與南京東路口東北隅（於南京東路上）,
121.607794089845,25.0519580431742,A0000000478,"9960103",,臺北捷運南港站-出入口2,北捷南港站-出入口2,"201504",臺北市南港區忠孝東路七段、近極限運動中心,
121.544375945903,25.0522461329656,A0000000479,"9960103",,臺北捷運南京復興站-出入口7,北捷南京復興站-出入口7,"201504",臺北市松山區南京東路三段與復興北路口東北隅(臨慶城街)、兄弟飯店旁,
121.521158961765,25.0523733661125,A0000000571,"9960103",,臺北捷運中山站-出入口2,北捷中山站-出入口2,"201504",臺北市大同區南京西路12號旁、近中山北路一段,
121.520305932342,25.052388517495,A0000000481,"9960103",,臺北捷運中山站-出入口1,北捷中山站-出入口1,"201504",臺北市大同區南京西路16號,
121.607240345469,25.052166335837,A0000000728,"9960103",,臺北捷運南港站_BL22,北捷南港站_BL22,"201808",臺北市南港區忠孝東路七段380號,02-218-12345
121.521124395016,25.0526176607831,A0000000572,"9960103",,臺北捷運中山站-出入口3,北捷中山站-出入口3,"202202",臺北市大同區南京西路11號旁、近中山北路二段,
121.533199795641,25.0525823421193,A0000000573,"9960103",,臺北捷運松江南京站-出入口7,北捷松江南京站-出入口7,"201504",臺北市中山區松江路與南京東路口東北隅（於松江路上）、近四平街,
121.520361287783,25.0526489813554,A0000015023,"9960103",,臺北捷運中山站_G14_R11,北捷中山站_G14_R11,"202202",臺北市大同區南京西路16號、南京西路55號,02-218-12345
121.519137973256,25.0527794032325,A0000000581,"9960103",,臺北捷運中山站-出入口6,北捷中山站-出入口6,"201710",臺北市大同區南京西路與赤峰街路口東南隅，南京西路64巷旁,
121.542327800536,25.0527027440584,A0000000587,"9960103",,臺北捷運南京復興站-出入口1,北捷南京復興站-出入口1,"201711",臺北市松山區遼寧街與遼寧街155巷口,
121.532716019889,25.0527763694778,A0000000480,"9960103",,臺北捷運松江南京站-出入口8,北捷松江南京站-出入口8,"202401",臺北市中山區松江路與南京東路口西北隅（於松江路上）、松江路124巷旁,
121.520321501841,25.052914294348,A0000000570,"9960103",,臺北捷運中山站-出入口4,北捷中山站-出入口4,"202202",臺北市大同區南京西路27號旁,
121.519252095417,25.0530708008585,A0000000580,"9960103",,臺北捷運中山站-出入口5,北捷中山站-出入口5,"202202",臺北市大同區南京西路55號、近南京西路與赤峰街路口東北隅,
121.61815607419,25.0541336541318,A0000000621,"9960103",,臺北捷運南港展覽館站-出入口7,北捷南港展覽館站-出入口7,"201504",臺北市南港區富康街1巷16弄、近誠正國中,
121.617837274669,25.0547510137029,A0000000619,"9960103",,臺北捷運南港展覽館站-出入口6,北捷南港展覽館站-出入口6,"201504",臺北市南港區南港路一段與經貿一路交叉口,
121.61688296659,25.0548564820231,A0000000620,"9960103",,臺北捷運南港展覽館站-出入口5,北捷南港展覽館站-出入口5,"202202",臺北市南港區南港路一段與研究院路一段交叉口,
121.617744682032,25.0551207370041,A0000015157,"9960103",,臺北捷運南港展覽館站_BL23_BR24,北捷南港展覽館站_BL23_BR24,"202202",臺北市南港區南港路一段32號、研究院路一段1號,02-218-12345
121.618247087096,25.0551553506301,A0000000617,"9960103",,臺北捷運南港展覽館站-出入口3,北捷南港展覽館站-出入口3,"201504",臺北市南港區南港路一段與經貿一路交叉口,
121.61751494477,25.0552795790567,A0000000622,"9960103",,臺北捷運南港展覽館站-出入口2A,北捷南港展覽館站-出入口2A,"201504",臺北市南港區南港路一段32號與經貿二路交叉口,
121.617379241556,25.0553760022809,A0000000482,"9960103",,臺北捷運南港展覽館站-出入口2,北捷南港展覽館站-出入口2,"201504",臺北市南港區南港路一段32號與經貿二路交叉口,
121.618287640505,25.0553722233859,A0000000618,"9960103",,臺北捷運南港展覽館站-出入口4,北捷南港展覽館站-出入口4,"201504",臺北市南港區經貿一路、南港展覽館旁,
121.617202622883,25.0559547074359,A0000000616,"9960103",,臺北捷運南港展覽館站-出入口1,北捷南港展覽館站-出入口1,"201504",臺北市南港區經貿二路、南港展覽館旁,
121.520583543133,25.0574233149294,A0000000483,"9960103",,臺北捷運雙連站-出入口1,北捷雙連站-出入口1,"201504",臺北市大同區民生西路72號旁,
121.520646606418,25.057657691021,A0000015239,"9960103",,臺北捷運雙連站_R12,北捷雙連站_R12,"202202",臺北市大同區民生西路47號,02-218-12345
121.520607848954,25.0578839412705,A0000000645,"9960103",,臺北捷運雙連站-出入口2,北捷雙連站-出入口2,"201504",臺北市大同區民生西路47號,
121.532983470985,25.0581713451761,A0000000485,"9960103",,臺北捷運行天宮站-出入口1,北捷行天宮站-出入口1,"202202",臺北市中山區松江路218號,
121.533488029316,25.0587608894282,A0000010547,"9960103",,臺北捷運行天宮站-出入口2,北捷行天宮站-出入口2,"201803",臺北市中山區松江路235巷口,
121.533172097197,25.0592421361921,A0000000708,"9960103",,臺北捷運行天宮站_O09,北捷行天宮站_O09,"202001",臺北市中山區松江路316號B1,02-218-12345
121.53345610329,25.0598845278734,A0000000681,"9960103",,臺北捷運行天宮站-出入口3,北捷行天宮站-出入口3,"202202",臺北市中山區松江路273號、近錦州街口,
121.615908324514,25.0599400004009,A0000000729,"9960103",,臺北捷運南港軟體園區站_BR23,北捷南港軟體園區站_BR23,"202202",臺北市南港區經貿二路183號,02-218-12345
121.616353625827,25.0601214026147,A0000000615,"9960103",,臺北捷運南港軟體園區站-出入口2,北捷南港軟體園區站-出入口2,"202202",臺北市南港區經貿二路185巷東側,
121.532815323075,25.0604694901481,A0000000682,"9960103",,臺北捷運行天宮站-出入口4,北捷行天宮站-出入口4,"201504",臺北市中山區松江路318號、近錦州街口,
121.615877827936,25.0603723591402,A0000000484,"9960103",,臺北捷運南港軟體園區站-出入口1,北捷南港軟體園區站-出入口1,"201504",臺北市南港區經貿二路185巷西側,
121.54400258282,25.0607698729342,A0000000486,"9960103",,臺北捷運中山國中站-出入口,北捷中山國中站-出入口,"201504",臺北市中山區民權東路三段與復興北路交叉口,
121.544257828656,25.0607846283959,A0000000692,"9960103",,臺北捷運中山國中站_BR12,北捷中山國中站_BR12,"202001",臺北市中山區復興北路376號,02-218-12345
121.519960240995,25.061419543961,A0000000647,"9960103",,臺北捷運民權西路站-出入口3,北捷民權西路站-出入口3,"201504",臺北市大同區天祥路16巷口,
121.519616310941,25.0618638364005,A0000000648,"9960103",,臺北捷運民權西路站-出入口2,北捷民權西路站-出入口2,"202202",臺北市大同區成淵高中後方,
121.519867804469,25.0619383043977,A0000000646,"9960103",,臺北捷運民權西路站-出入口4,北捷民權西路站-出入口4,"201504",臺北市大同區天祥路48巷35號對面,
121.527140009224,25.0624471458356,A0000000666,"9960103",,臺北捷運中山國小站-出入口3,北捷中山國小站-出入口3,"201504",臺北市中山區民權東路一段、新生北路二段口，近新興國中,
121.525968946308,25.062478509059,A0000000667,"9960103",,臺北捷運中山國小站-出入口2,北捷中山國小站-出入口2,"201504",臺北市中山區民權東路一段、林森北路口，近新興國中,
121.519470812187,25.0625674513693,A0000000487,"9960103",,臺北捷運民權西路站-出入口1,北捷民權西路站-出入口1,"202202",臺北市大同區民權西路72號,
121.520524236241,25.0626906879635,A0000000654,"9960103",,臺北捷運民權西路站-出入口8,北捷民權西路站-出入口8,"202202",臺北市大同區民權西路、天祥路口，近民權西路48號,
121.526526483855,25.0626774345856,A0000015420,"9960103",,臺北捷運中山國小站_O10,北捷中山國小站_O10,"202202",臺北市中山區民權東路一段71號B1,02-218-12345
121.520123003897,25.0627050221169,A0000000652,"9960103",,臺北捷運民權西路站-出入口7,北捷民權西路站-出入口7,"201504",臺北市大同區民權西路58、60號前,
121.518950046243,25.0627348560661,A0000010567,"9960103",,臺北捷運民權西路站-出入口6,北捷民權西路站-出入口6,"201803",臺北市大同區承德路二段、民權西路口，近台灣銀行,
121.526777149585,25.0628330559927,A0000000665,"9960103",,臺北捷運中山國小站-出入口4,北捷中山國小站-出入口4,"202202",臺北市中山區民權東路一段、新生北路三段口，近中山國小,
121.525980516338,25.0628576556653,A0000000488,"9960103",,臺北捷運中山國小站-出入口1,北捷中山國小站-出入口1,"201504",臺北市中山區民權東路一段、林森北路口，近中山國小,
121.519337570033,25.0629511661056,A0000015429,"9960103",,臺北捷運民權西路站_O11_R13,北捷民權西路站_O11_R13,"202202",臺北市大同區民權西路72號,02-218-12345
121.520551163151,25.0629550346461,A0000000653,"9960103",,臺北捷運民權西路站-出入口9,北捷民權西路站-出入口9,"201504",臺北市大同區民權西路、天祥路口，近民權西路53號,
121.520075083084,25.0629684574044,A0000000651,"9960103",,臺北捷運民權西路站-出入口10,北捷民權西路站-出入口10,"201504",臺北市大同區民權西路67、69號前,
121.551720132918,25.0630071485315,A0000000489,"9960103",,臺北捷運松山機場站-出入口3,北捷松山機場站-出入口3,"201504",臺北市松山區松山機場正前方約40公尺,
121.551631987844,25.0630135970253,A0000010445,"9960103",,臺北捷運松山機場站_BR13,北捷松山機場站_BR13,"201808",臺北市松山區敦化北路338號,02-218-12345
121.512327043662,25.0631603624728,A0000000490,"9960103",,臺北捷運大橋頭站-出入口1,北捷大橋頭站-出入口1,"202202",臺北市大同區民權西路225巷口,
121.51327920096,25.0631866411263,A0000000663,"9960103",,臺北捷運大橋頭站-出入口2,北捷大橋頭站-出入口2,"202202",臺北市大同區民權西路、重慶北路三段口,
121.518730777306,25.06320013434,A0000000650,"9960103",,臺北捷運民權西路站-出入口5,北捷民權西路站-出入口5,"202202",臺北市大同區承德路三段、撫順街口,
